experiment_id,phase,dataset_version,cheese_category,prediction_task,model_family,model_config_id,n_train,n_val,n_test,split_strategy,grouping_variable,n_folds,train_r2,val_r2,test_r2,train_rmse,val_rmse,test_rmse,test_mae,result_file_path,evidence_status,cv_r2_mean,cv_r2_std,cv_rmse_mean,cv_rmse_std,test_accuracy,test_macro_f1,notes,loro_mean_r2,loro_median_r2,loro_std_r2,loro_min_r2,loro_max_r2
EXP-0256,leave_rule_out_cv,v7,semi_hard,general_shelf_life,dummy_mean_baseline,dummy_mean_baseline_leave_rule_out,,,,"GroupKFold(source_rule_id), K=n_rules (leave-one-rule-out)",source_rule_id,12,,,,,,,,scripts\experiments\overfitting_diagnosis\experiment_5_leave_rule_out_full_zoo.csv,verified_from_result_file,,,,,,,,-10.274163343327237,-2.1478587032171337,15.530445022472769,-51.07490787968805,-0.037243715997512
EXP-0257,leave_rule_out_cv,v7,semi_hard,general_shelf_life,lightgbm_production_hparams,lightgbm_production_hparams_leave_rule_out,,,,"GroupKFold(source_rule_id), K=n_rules (leave-one-rule-out)",source_rule_id,12,,,,,,,,scripts\experiments\overfitting_diagnosis\experiment_5_leave_rule_out_full_zoo.csv,verified_from_result_file,,,,,,,,0.782084446514555,0.8711177982876677,0.1826642513865687,0.2790741197177793,0.9387886614784636
EXP-0258,leave_rule_out_cv,v7,semi_hard,safety_endpoint,ridge_regression,ridge_regression_leave_rule_out,,,,"GroupKFold(source_rule_id), K=n_rules (leave-one-rule-out)",source_rule_id,8,,,,,,,,scripts\experiments\overfitting_diagnosis\experiment_5_leave_rule_out_full_zoo.csv,verified_from_result_file,,,,,,,,0.1326216500177113,0.1063003091269781,0.1937686251676145,-0.1047922532041476,0.3914108418083066
EXP-0259,leave_rule_out_cv,v7,semi_hard,safety_endpoint,shallow_decision_tree,shallow_decision_tree_leave_rule_out,,,,"GroupKFold(source_rule_id), K=n_rules (leave-one-rule-out)",source_rule_id,8,,,,,,,,scripts\experiments\overfitting_diagnosis\experiment_5_leave_rule_out_full_zoo.csv,verified_from_result_file,,,,,,,,0.1504665401959225,0.1162368342437101,0.1834491181098046,-0.0879315215053808,0.4013436560080531
EXP-0260,leave_rule_out_cv,v7,semi_hard,safety_endpoint,shallow_random_forest,shallow_random_forest_leave_rule_out,,,,"GroupKFold(source_rule_id), K=n_rules (leave-one-rule-out)",source_rule_id,8,,,,,,,,scripts\experiments\overfitting_diagnosis\experiment_5_leave_rule_out_full_zoo.csv,verified_from_result_file,,,,,,,,0.1816364155394612,0.1616182753044696,0.1902245299956304,-0.0672916320077869,0.4243739859856162
EXP-0261,leave_rule_out_cv,v7,semi_hard,safety_endpoint,small_mlp,small_mlp_leave_rule_out,,,,"GroupKFold(source_rule_id), K=n_rules (leave-one-rule-out)",source_rule_id,8,,,,,,,,scripts\experiments\overfitting_diagnosis\experiment_5_leave_rule_out_full_zoo.csv,verified_from_result_file,,,,,,,,0.1060828009258779,0.1963992375877072,0.3237085230261605,-0.4579328095111181,0.5459033370761298
EXP-0262,leave_rule_out_cv,v7,semi_hard,safety_endpoint,lasso,lasso_leave_rule_out,,,,"GroupKFold(source_rule_id), K=n_rules (leave-one-rule-out)",source_rule_id,8,,,,,,,,scripts\experiments\overfitting_diagnosis\experiment_5_leave_rule_out_full_zoo.csv,verified_from_result_file,,,,,,,,0.139213194017927,0.1115723184705422,0.1882229709558245,-0.0884438595213146,0.3905783106927589
EXP-0263,leave_rule_out_cv,v7,semi_hard,safety_endpoint,elastic_net,elastic_net_leave_rule_out,,,,"GroupKFold(source_rule_id), K=n_rules (leave-one-rule-out)",source_rule_id,8,,,,,,,,scripts\experiments\overfitting_diagnosis\experiment_5_leave_rule_out_full_zoo.csv,verified_from_result_file,,,,,,,,0.1434946819047318,0.1175818589277506,0.1792403320966897,-0.0561755631788982,0.3877744770886365
EXP-0264,leave_rule_out_cv,v7,semi_hard,safety_endpoint,bayesian_ridge,bayesian_ridge_leave_rule_out,,,,"GroupKFold(source_rule_id), K=n_rules (leave-one-rule-out)",source_rule_id,8,,,,,,,,scripts\experiments\overfitting_diagnosis\experiment_5_leave_rule_out_full_zoo.csv,verified_from_result_file,,,,,,,,0.1372693495397001,0.1095847445134626,0.1876543392745828,-0.0856505829489366,0.39025271598836
EXP-0265,leave_rule_out_cv,v7,semi_hard,safety_endpoint,knn_regressor_k5,knn_regressor_k5_leave_rule_out,,,,"GroupKFold(source_rule_id), K=n_rules (leave-one-rule-out)",source_rule_id,8,,,,,,,,scripts\experiments\overfitting_diagnosis\experiment_5_leave_rule_out_full_zoo.csv,verified_from_result_file,,,,,,,,0.0045154616300905,0.0934319359863512,0.2432088951129314,-0.3497594366889611,0.3816952263766767
EXP-0266,leave_rule_out_cv,v7,semi_hard,safety_endpoint,svr_rbf,svr_rbf_leave_rule_out,,,,"GroupKFold(source_rule_id), K=n_rules (leave-one-rule-out)",source_rule_id,8,,,,,,,,scripts\experiments\overfitting_diagnosis\experiment_5_leave_rule_out_full_zoo.csv,verified_from_result_file,,,,,,,,0.087265038100072,0.0969417886722773,0.2283205717286921,-0.1980140233854221,0.4359146719410466
EXP-0267,leave_rule_out_cv,v7,semi_hard,safety_endpoint,gradient_boosting,gradient_boosting_leave_rule_out,,,,"GroupKFold(source_rule_id), K=n_rules (leave-one-rule-out)",source_rule_id,8,,,,,,,,scripts\experiments\overfitting_diagnosis\experiment_5_leave_rule_out_full_zoo.csv,verified_from_result_file,,,,,,,,0.3007899012370357,0.3292440890313941,0.195166385340908,-0.0522111509775398,0.5599041715273407
EXP-0268,leave_rule_out_cv,v7,semi_hard,safety_endpoint,adaboost,adaboost_leave_rule_out,,,,"GroupKFold(source_rule_id), K=n_rules (leave-one-rule-out)",source_rule_id,8,,,,,,,,scripts\experiments\overfitting_diagnosis\experiment_5_leave_rule_out_full_zoo.csv,verified_from_result_file,,,,,,,,0.1600645706767564,0.1364648511133231,0.1877572339058865,-0.0940723647019896,0.4048219272326796
EXP-0269,leave_rule_out_cv,v7,semi_hard,safety_endpoint,extra_trees,extra_trees_leave_rule_out,,,,"GroupKFold(source_rule_id), K=n_rules (leave-one-rule-out)",source_rule_id,8,,,,,,,,scripts\experiments\overfitting_diagnosis\experiment_5_leave_rule_out_full_zoo.csv,verified_from_result_file,,,,,,,,0.2498707133074781,0.2735522211636547,0.2110061967867839,-0.0220473460856289,0.5410590829572749
EXP-0270,leave_rule_out_cv,v7,semi_hard,safety_endpoint,pls_regression,pls_regression_leave_rule_out,,,,"GroupKFold(source_rule_id), K=n_rules (leave-one-rule-out)",source_rule_id,8,,,,,,,,scripts\experiments\overfitting_diagnosis\experiment_5_leave_rule_out_full_zoo.csv,verified_from_result_file,,,,,,,,0.1400684171340523,0.1110640014091347,0.1858329293177414,-0.0762374217139467,0.3883752199684102
EXP-0271,leave_rule_out_cv,v7,semi_hard,safety_endpoint,dummy_mean_baseline,dummy_mean_baseline_leave_rule_out,,,,"GroupKFold(source_rule_id), K=n_rules (leave-one-rule-out)",source_rule_id,8,,,,,,,,scripts\experiments\overfitting_diagnosis\experiment_5_leave_rule_out_full_zoo.csv,verified_from_result_file,,,,,,,,-0.0363463978375219,-0.0257390174320126,0.0420691670210561,-0.1444443223077058,-0.0065985190373651
EXP-0272,leave_rule_out_cv,v7,semi_hard,safety_endpoint,lightgbm_production_hparams,lightgbm_production_hparams_leave_rule_out,,,,"GroupKFold(source_rule_id), K=n_rules (leave-one-rule-out)",source_rule_id,8,,,,,,,,scripts\experiments\overfitting_diagnosis\experiment_5_leave_rule_out_full_zoo.csv,verified_from_result_file,,,,,,,,0.737204119223512,0.7874281610424715,0.1569302867758861,0.4857878176186759,0.9236857959055128
EXP-0273,leave_rule_out_cv,v7,hard,general_shelf_life,ridge_regression,ridge_regression_leave_rule_out,,,,"GroupKFold(source_rule_id), K=n_rules (leave-one-rule-out)",source_rule_id,8,,,,,,,,scripts\experiments\overfitting_diagnosis\experiment_5_leave_rule_out_full_zoo.csv,verified_from_result_file,,,,,,,,0.1078911248211249,0.1657914375978038,0.7006403993594201,-1.345019558914288,0.8373642560532677
EXP-0274,leave_rule_out_cv,v7,hard,general_shelf_life,shallow_decision_tree,shallow_decision_tree_leave_rule_out,,,,"GroupKFold(source_rule_id), K=n_rules (leave-one-rule-out)",source_rule_id,8,,,,,,,,scripts\experiments\overfitting_diagnosis\experiment_5_leave_rule_out_full_zoo.csv,verified_from_result_file,,,,,,,,-9.75967173627833,0.4435648136585285,16.42279917107285,-38.95028623286013,0.7533771864044616
EXP-0275,leave_rule_out_cv,v7,hard,general_shelf_life,shallow_random_forest,shallow_random_forest_leave_rule_out,,,,"GroupKFold(source_rule_id), K=n_rules (leave-one-rule-out)",source_rule_id,8,,,,,,,,scripts\experiments\overfitting_diagnosis\experiment_5_leave_rule_out_full_zoo.csv,verified_from_result_file,,,,,,,,-0.3509779400815878,0.6199024357786695,1.6621280792456004,-4.040723333658196,0.7714863582414953
EXP-0276,leave_rule_out_cv,v7,hard,general_shelf_life,small_mlp,small_mlp_leave_rule_out,,,,"GroupKFold(source_rule_id), K=n_rules (leave-one-rule-out)",source_rule_id,8,,,,,,,,scripts\experiments\overfitting_diagnosis\experiment_5_leave_rule_out_full_zoo.csv,verified_from_result_file,,,,,,,,0.2579547919257875,0.2125490955727843,0.3189440836838356,-0.1669385372237641,0.751213175322358
EXP-0277,leave_rule_out_cv,v7,hard,general_shelf_life,lasso,lasso_leave_rule_out,,,,"GroupKFold(source_rule_id), K=n_rules (leave-one-rule-out)",source_rule_id,8,,,,,,,,scripts\experiments\overfitting_diagnosis\experiment_5_leave_rule_out_full_zoo.csv,verified_from_result_file,,,,,,,,0.106008829155316,0.1490373533485862,0.7046857928037564,-1.3495218421206507,0.8412464337499332
EXP-0278,leave_rule_out_cv,v7,hard,general_shelf_life,elastic_net,elastic_net_leave_rule_out,,,,"GroupKFold(source_rule_id), K=n_rules (leave-one-rule-out)",source_rule_id,8,,,,,,,,scripts\experiments\overfitting_diagnosis\experiment_5_leave_rule_out_full_zoo.csv,verified_from_result_file,,,,,,,,-0.2755533292019334,0.239524644340099,1.193149149338364,-2.6906696460163158,0.7716573551128134
EXP-0279,leave_rule_out_cv,v7,hard,general_shelf_life,bayesian_ridge,bayesian_ridge_leave_rule_out,,,,"GroupKFold(source_rule_id), K=n_rules (leave-one-rule-out)",source_rule_id,8,,,,,,,,scripts\experiments\overfitting_diagnosis\experiment_5_leave_rule_out_full_zoo.csv,verified_from_result_file,,,,,,,,0.098026758635446,0.1625288313058029,0.7020933882101343,-1.327115762421644,0.8338451525286391
EXP-0280,leave_rule_out_cv,v7,hard,general_shelf_life,knn_regressor_k5,knn_regressor_k5_leave_rule_out,,,,"GroupKFold(source_rule_id), K=n_rules (leave-one-rule-out)",source_rule_id,8,,,,,,,,scripts\experiments\overfitting_diagnosis\experiment_5_leave_rule_out_full_zoo.csv,verified_from_result_file,,,,,,,,-16.44546141182937,-8.616039097152987,19.738886476155177,-55.18476083944008,0.5540381525586653
EXP-0281,leave_rule_out_cv,v7,hard,general_shelf_life,svr_rbf,svr_rbf_leave_rule_out,,,,"GroupKFold(source_rule_id), K=n_rules (leave-one-rule-out)",source_rule_id,8,,,,,,,,scripts\experiments\overfitting_diagnosis\experiment_5_leave_rule_out_full_zoo.csv,verified_from_result_file,,,,,,,,-3.602755627970557,-2.2752923083935213,4.139421905009753,-9.835219617074424,0.6903434270995907
EXP-0282,leave_rule_out_cv,v7,hard,general_shelf_life,gradient_boosting,gradient_boosting_leave_rule_out,,,,"GroupKFold(source_rule_id), K=n_rules (leave-one-rule-out)",source_rule_id,8,,,,,,,,scripts\experiments\overfitting_diagnosis\experiment_5_leave_rule_out_full_zoo.csv,verified_from_result_file,,,,,,,,-0.1948196002802958,0.5288443602920281,1.30440197914868,-2.95443092036861,0.8583121992844883
EXP-0283,leave_rule_out_cv,v7,hard,general_shelf_life,adaboost,adaboost_leave_rule_out,,,,"GroupKFold(source_rule_id), K=n_rules (leave-one-rule-out)",source_rule_id,8,,,,,,,,scripts\experiments\overfitting_diagnosis\experiment_5_leave_rule_out_full_zoo.csv,verified_from_result_file,,,,,,,,-1.7111985480406855,0.4437996434802463,4.092228886651808,-11.119295551951708,0.8044268253347795
EXP-0284,leave_rule_out_cv,v7,hard,general_shelf_life,extra_trees,extra_trees_leave_rule_out,,,,"GroupKFold(source_rule_id), K=n_rules (leave-one-rule-out)",source_rule_id,8,,,,,,,,scripts\experiments\overfitting_diagnosis\experiment_5_leave_rule_out_full_zoo.csv,verified_from_result_file,,,,,,,,-0.2493918805191659,0.657386887047387,1.7762233729650831,-4.681374934644203,0.8506281276650369
EXP-0285,leave_rule_out_cv,v7,hard,general_shelf_life,pls_regression,pls_regression_leave_rule_out,,,,"GroupKFold(source_rule_id), K=n_rules (leave-one-rule-out)",source_rule_id,8,,,,,,,,scripts\experiments\overfitting_diagnosis\experiment_5_leave_rule_out_full_zoo.csv,verified_from_result_file,,,,,,,,-0.1401765405567668,-0.1745364044962168,0.6757170398864898,-1.079107002013365,0.8027989451009196
EXP-0286,leave_rule_out_cv,v7,hard,general_shelf_life,dummy_mean_baseline,dummy_mean_baseline_leave_rule_out,,,,"GroupKFold(source_rule_id), K=n_rules (leave-one-rule-out)",source_rule_id,8,,,,,,,,scripts\experiments\overfitting_diagnosis\experiment_5_leave_rule_out_full_zoo.csv,verified_from_result_file,,,,,,,,-14.346708387807874,-8.78351053424031,15.038768326698335,-38.35435826734274,-0.1419160591058919
EXP-0287,leave_rule_out_cv,v7,hard,general_shelf_life,lightgbm_production_hparams,lightgbm_production_hparams_leave_rule_out,,,,"GroupKFold(source_rule_id), K=n_rules (leave-one-rule-out)",source_rule_id,8,,,,,,,,scripts\experiments\overfitting_diagnosis\experiment_5_leave_rule_out_full_zoo.csv,verified_from_result_file,,,,,,,,0.1818022994639579,0.7029173704691878,1.079312061620744,-2.537189782997928,0.924845902582494
EXP-0288,leave_rule_out_cv,v7,hard,safety_endpoint,ridge_regression,ridge_regression_leave_rule_out,,,,"GroupKFold(source_rule_id), K=n_rules (leave-one-rule-out)",source_rule_id,10,,,,,,,,scripts\experiments\overfitting_diagnosis\experiment_5_leave_rule_out_full_zoo.csv,verified_from_result_file,,,,,,,,-0.0391172528513481,-0.0193954700802827,0.058266447245362,-0.1614899055737075,0.0554860787730311
EXP-0289,leave_rule_out_cv,v7,hard,safety_endpoint,shallow_decision_tree,shallow_decision_tree_leave_rule_out,,,,"GroupKFold(source_rule_id), K=n_rules (leave-one-rule-out)",source_rule_id,10,,,,,,,,scripts\experiments\overfitting_diagnosis\experiment_5_leave_rule_out_full_zoo.csv,verified_from_result_file,,,,,,,,-0.0873186372212974,-0.0440342986117469,0.096217065800414,-0.2547748853396834,0.0313322428617189
EXP-0290,leave_rule_out_cv,v7,hard,safety_endpoint,shallow_random_forest,shallow_random_forest_leave_rule_out,,,,"GroupKFold(source_rule_id), K=n_rules (leave-one-rule-out)",source_rule_id,10,,,,,,,,scripts\experiments\overfitting_diagnosis\experiment_5_leave_rule_out_full_zoo.csv,verified_from_result_file,,,,,,,,0.0920883228283411,0.0848252844770529,0.0722201136074367,-0.0539730160252669,0.1823419680672434
EXP-0291,leave_rule_out_cv,v7,hard,safety_endpoint,small_mlp,small_mlp_leave_rule_out,,,,"GroupKFold(source_rule_id), K=n_rules (leave-one-rule-out)",source_rule_id,10,,,,,,,,scripts\experiments\overfitting_diagnosis\experiment_5_leave_rule_out_full_zoo.csv,verified_from_result_file,,,,,,,,-0.0216299934440759,0.0084505948008669,0.0625599670345658,-0.1821389705785818,0.0242660046506593
EXP-0292,leave_rule_out_cv,v7,hard,safety_endpoint,lasso,lasso_leave_rule_out,,,,"GroupKFold(source_rule_id), K=n_rules (leave-one-rule-out)",source_rule_id,10,,,,,,,,scripts\experiments\overfitting_diagnosis\experiment_5_leave_rule_out_full_zoo.csv,verified_from_result_file,,,,,,,,-0.0336944314560196,-0.0160382767936144,0.0567160817282631,-0.1543351906819268,0.0534919488764906
EXP-0293,leave_rule_out_cv,v7,hard,safety_endpoint,elastic_net,elastic_net_leave_rule_out,,,,"GroupKFold(source_rule_id), K=n_rules (leave-one-rule-out)",source_rule_id,10,,,,,,,,scripts\experiments\overfitting_diagnosis\experiment_5_leave_rule_out_full_zoo.csv,verified_from_result_file,,,,,,,,-0.0316532944944762,-0.01589525774386,0.0545892613310905,-0.1500702125822794,0.0523189174081488
EXP-0294,leave_rule_out_cv,v7,hard,safety_endpoint,bayesian_ridge,bayesian_ridge_leave_rule_out,,,,"GroupKFold(source_rule_id), K=n_rules (leave-one-rule-out)",source_rule_id,10,,,,,,,,scripts\experiments\overfitting_diagnosis\experiment_5_leave_rule_out_full_zoo.csv,verified_from_result_file,,,,,,,,-0.0135028669922454,0.0056712067180637,0.0416779339745827,-0.1153339703916374,0.0298080950931892
EXP-0295,leave_rule_out_cv,v7,hard,safety_endpoint,knn_regressor_k5,knn_regressor_k5_leave_rule_out,,,,"GroupKFold(source_rule_id), K=n_rules (leave-one-rule-out)",source_rule_id,10,,,,,,,,scripts\experiments\overfitting_diagnosis\experiment_5_leave_rule_out_full_zoo.csv,verified_from_result_file,,,,,,,,0.0345600262571681,0.0534252243996574,0.1040222502272316,-0.1299300753922234,0.2276505334036134
EXP-0296,leave_rule_out_cv,v7,hard,safety_endpoint,svr_rbf,svr_rbf_leave_rule_out,,,,"GroupKFold(source_rule_id), K=n_rules (leave-one-rule-out)",source_rule_id,10,,,,,,,,scripts\experiments\overfitting_diagnosis\experiment_5_leave_rule_out_full_zoo.csv,verified_from_result_file,,,,,,,,0.0251602547825542,0.0221495601676802,0.0503848401487466,-0.0420910250583652,0.0992435777138582
EXP-0297,leave_rule_out_cv,v7,hard,safety_endpoint,gradient_boosting,gradient_boosting_leave_rule_out,,,,"GroupKFold(source_rule_id), K=n_rules (leave-one-rule-out)",source_rule_id,10,,,,,,,,scripts\experiments\overfitting_diagnosis\experiment_5_leave_rule_out_full_zoo.csv,verified_from_result_file,,,,,,,,0.2110030447246565,0.1975013562387844,0.1274539523979791,-0.0148014666157252,0.4637583089914608
EXP-0298,leave_rule_out_cv,v7,hard,safety_endpoint,adaboost,adaboost_leave_rule_out,,,,"GroupKFold(source_rule_id), K=n_rules (leave-one-rule-out)",source_rule_id,10,,,,,,,,scripts\experiments\overfitting_diagnosis\experiment_5_leave_rule_out_full_zoo.csv,verified_from_result_file,,,,,,,,0.0450538844186674,0.0359643406126389,0.0480954097545847,-0.0209142159157658,0.1527787005283528
EXP-0299,leave_rule_out_cv,v7,hard,safety_endpoint,extra_trees,extra_trees_leave_rule_out,,,,"GroupKFold(source_rule_id), K=n_rules (leave-one-rule-out)",source_rule_id,10,,,,,,,,scripts\experiments\overfitting_diagnosis\experiment_5_leave_rule_out_full_zoo.csv,verified_from_result_file,,,,,,,,0.2910473107110226,0.3050656197166042,0.1012085900268056,0.1122705643060328,0.4211902586060774
EXP-0300,leave_rule_out_cv,v7,hard,safety_endpoint,pls_regression,pls_regression_leave_rule_out,,,,"GroupKFold(source_rule_id), K=n_rules (leave-one-rule-out)",source_rule_id,10,,,,,,,,scripts\experiments\overfitting_diagnosis\experiment_5_leave_rule_out_full_zoo.csv,verified_from_result_file,,,,,,,,-0.0442990445907581,-0.0234777075570177,0.059287333137036,-0.1771238248833371,0.043923791590725
EXP-0301,leave_rule_out_cv,v7,hard,safety_endpoint,dummy_mean_baseline,dummy_mean_baseline_leave_rule_out,,,,"GroupKFold(source_rule_id), K=n_rules (leave-one-rule-out)",source_rule_id,10,,,,,,,,scripts\experiments\overfitting_diagnosis\experiment_5_leave_rule_out_full_zoo.csv,verified_from_result_file,,,,,,,,-0.0247151369596354,-0.0017859152039083,0.0392559452246065,-0.1063480386375117,-0.0002592808773078
EXP-0302,leave_rule_out_cv,v7,hard,safety_endpoint,lightgbm_production_hparams,lightgbm_production_hparams_leave_rule_out,,,,"GroupKFold(source_rule_id), K=n_rules (leave-one-rule-out)",source_rule_id,10,,,,,,,,scripts\experiments\overfitting_diagnosis\experiment_5_leave_rule_out_full_zoo.csv,verified_from_result_file,,,,,,,,0.7067939359979712,0.7813866937414463,0.2074100297676416,0.3748465588742938,0.927322484804712
EXP-0303,leave_rule_out_cv,v7,soft,general_shelf_life,random_forest_production_hparams,random_forest_production_hparams_leave_rule_out,,,,"GroupKFold(source_rule_id), K=n_rules (leave-one-rule-out)",source_rule_id,7,,,,,,,,scripts\experiments\overfitting_diagnosis\experiment_6_leave_rule_out_rf_xgb.csv,verified_from_result_file,,,,,,,,0.6039507019193548,0.874954288472262,0.4843751610421315,-0.3348773867987256,0.9772743333566576
EXP-0304,leave_rule_out_cv,v7,soft,general_shelf_life,xgboost_production_hparams,xgboost_production_hparams_leave_rule_out,,,,"GroupKFold(source_rule_id), K=n_rules (leave-one-rule-out)",source_rule_id,7,,,,,,,,scripts\experiments\overfitting_diagnosis\experiment_6_leave_rule_out_rf_xgb.csv,verified_from_result_file,,,,,,,,0.6511480376426372,0.8057165711802217,0.4267897757033341,-0.2786318159014231,0.9826302759207184
EXP-0305,leave_rule_out_cv,v7,soft,safety_endpoint,random_forest_production_hparams,random_forest_production_hparams_leave_rule_out,,,,"GroupKFold(source_rule_id), K=n_rules (leave-one-rule-out)",source_rule_id,11,,,,,,,,scripts\experiments\overfitting_diagnosis\experiment_6_leave_rule_out_rf_xgb.csv,verified_from_result_file,,,,,,,,0.6919248797927257,0.8121044701615735,0.3225139890725296,-0.1664530549837621,0.9882009016903656
EXP-0306,leave_rule_out_cv,v7,soft,safety_endpoint,xgboost_production_hparams,xgboost_production_hparams_leave_rule_out,,,,"GroupKFold(source_rule_id), K=n_rules (leave-one-rule-out)",source_rule_id,11,,,,,,,,scripts\experiments\overfitting_diagnosis\experiment_6_leave_rule_out_rf_xgb.csv,verified_from_result_file,,,,,,,,0.5889147669039322,0.671176151415912,0.3043447264572763,-0.1643170070216622,0.9289415722475582
EXP-0307,leave_rule_out_cv,v7,semi_hard,general_shelf_life,random_forest_production_hparams,random_forest_production_hparams_leave_rule_out,,,,"GroupKFold(source_rule_id), K=n_rules (leave-one-rule-out)",source_rule_id,12,,,,,,,,scripts\experiments\overfitting_diagnosis\experiment_6_leave_rule_out_rf_xgb.csv,verified_from_result_file,,,,,,,,0.7369163110217422,0.7821509516358569,0.1652214006228357,0.3739382156492413,0.954876987173968
EXP-0308,leave_rule_out_cv,v7,semi_hard,general_shelf_life,xgboost_production_hparams,xgboost_production_hparams_leave_rule_out,,,,"GroupKFold(source_rule_id), K=n_rules (leave-one-rule-out)",source_rule_id,12,,,,,,,,scripts\experiments\overfitting_diagnosis\experiment_6_leave_rule_out_rf_xgb.csv,verified_from_result_file,,,,,,,,0.7479001587196882,0.8402863031023314,0.1953106052925222,0.2699605319738035,0.9328033353200764
EXP-0309,leave_rule_out_cv,v7,semi_hard,safety_endpoint,random_forest_production_hparams,random_forest_production_hparams_leave_rule_out,,,,"GroupKFold(source_rule_id), K=n_rules (leave-one-rule-out)",source_rule_id,8,,,,,,,,scripts\experiments\overfitting_diagnosis\experiment_6_leave_rule_out_rf_xgb.csv,verified_from_result_file,,,,,,,,0.8117619812067626,0.8561462903489501,0.1577515906346721,0.5812504883216866,0.9821348488007812
EXP-0310,leave_rule_out_cv,v7,semi_hard,safety_endpoint,xgboost_production_hparams,xgboost_production_hparams_leave_rule_out,,,,"GroupKFold(source_rule_id), K=n_rules (leave-one-rule-out)",source_rule_id,8,,,,,,,,scripts\experiments\overfitting_diagnosis\experiment_6_leave_rule_out_rf_xgb.csv,verified_from_result_file,,,,,,,,0.6489001054670256,0.6899333255140028,0.1820561360813977,0.2690699907509867,0.8528494279015192
EXP-0311,leave_rule_out_cv,v7,hard,general_shelf_life,random_forest_production_hparams,random_forest_production_hparams_leave_rule_out,,,,"GroupKFold(source_rule_id), K=n_rules (leave-one-rule-out)",source_rule_id,8,,,,,,,,scripts\experiments\overfitting_diagnosis\experiment_6_leave_rule_out_rf_xgb.csv,verified_from_result_file,,,,,,,,-0.0967871773523369,0.6298437771534693,1.499025713124351,-3.859509181841388,0.9057437019071102
EXP-0312,leave_rule_out_cv,v7,hard,general_shelf_life,xgboost_production_hparams,xgboost_production_hparams_leave_rule_out,,,,"GroupKFold(source_rule_id), K=n_rules (leave-one-rule-out)",source_rule_id,8,,,,,,,,scripts\experiments\overfitting_diagnosis\experiment_6_leave_rule_out_rf_xgb.csv,verified_from_result_file,,,,,,,,-0.032800579299406,0.5683346116268237,1.070253275436441,-2.305473224307274,0.9102285976487446
EXP-0313,leave_rule_out_cv,v7,hard,safety_endpoint,random_forest_production_hparams,random_forest_production_hparams_leave_rule_out,,,,"GroupKFold(source_rule_id), K=n_rules (leave-one-rule-out)",source_rule_id,10,,,,,,,,scripts\experiments\overfitting_diagnosis\experiment_6_leave_rule_out_rf_xgb.csv,verified_from_result_file,,,,,,,,0.7431934208118246,0.7895792890251457,0.209631928614661,0.3938397913848497,0.970817188575206
EXP-0314,leave_rule_out_cv,v7,hard,safety_endpoint,xgboost_production_hparams,xgboost_production_hparams_leave_rule_out,,,,"GroupKFold(source_rule_id), K=n_rules (leave-one-rule-out)",source_rule_id,10,,,,,,,,scripts\experiments\overfitting_diagnosis\experiment_6_leave_rule_out_rf_xgb.csv,verified_from_result_file,,,,,,,,0.6966948784338312,0.7360559824824197,0.1902402542727301,0.3661522839226024,0.9162949010362804
